1.54
37.827,1.54
37.841,1.54
37.855,1.54
37.868,1.54
37.881,1.54
37.895,1.54
37.909,1.54
37.922,1.54
37.936,1.54
37.949,1.54
37.962,1.54
37.977,1.54
37.990,1.54
38.003,1.54
38.017,1.54
38.030,1.54
38.044,1.54
38.057,1.54
38.071,1.54
38.084,1.54
38.097,1.54
38.112,1.54
38.125,1.54
38.138,1.54
38.152,1.54
38.165,1.54
38.179,1.54
38.193,1.54
38.206,1.54
38.219,1.54
38.234,1.54
38.247,1.54
38.260,1.54
38.274,1.54
38.287,1.54
38.301,1.54
38.315,1.54
38.328,1.54
38.341,1.54
38.354,1.54
38.369,1.54
38.382,1.54
38.395,1.54
38.409,1.54
38.422,1.54
38.436,1.54
38.450,1.54
38.463,1.54
38.476,1.54
38.490,1.54
38.504,1.54
38.517,1.54
38.531,1.54
38.544,1.54
38.557,1.54
38.572,1.54
38.585,1.54
38.598,1.54
38.611,1.54
38.625,1.54
38.639,1.54
38.652,1.54
38.666,1.54
38.679,1.54
38.692,1.54
38.707,1.54
38.720,1.54
38.733,1.54
38.747,1.54
38.760,1.54
38.774,1.54
38.788,1.54
38.801,1.54
38.814,1.54
38.828,1.54
38.842,1.54
38.855,1.54
38.868,1.54
38.882,1.54
38.895,1.54
38.909,1.54
38.923,1.54
38.936,1.54
38.949,1.54
38.963,1.54
38.977,1.54
38.990,1.54
39.004,1.54
39.017,1.54
39.030,1.54
39.045,1.54
39.058,1.54
39.071,1.54
39.085,1.54
39.099,1.54
39.112,1.53
39.126,1.53
39.139,1.53
39.152,1.53
39.166,1.54
39.180,1.54
39.193,1.54
39.206,1.54
39.220,1.54
39.234,1.54
39.247,1.54
39.261,1.54
39.274,1.54
39.287,1.54
39.302,1.54
39.315,1.54
39.328,1.55
39.342,1.54
39.355,1.54
39.369,1.54
39.383,1.54
39.396,1.54
39.409,1.54
39.422,1.54
39.437,1.54
39.450,1.54
39.463,1.54
39.477,1.54
39.490,1.54
39.504,1.54
39.518,1.54
39.531,1.54
39.544,1.54
39.558,1.54
39.572,1.54
39.585,1.54
39.599,1.54
39.612,1.54
39.625,1.54
39.640,1.54
39.653,1.54
39.666,1.54
39.680,1.54
39.693,1.54
39.707,1.54
39.720,1.54
39.734,1.54
39.747,1.54
39.760,1.54
39.775,1.54
39.788,1.54
39.801,1.54
39.815,1.54
39.828,1.54
39.842,1.54
39.856,1.54
39.869,1.54
39.882,1.54
39.896,1.54
39.910,1.54
39.923,1.54
39.937,1.54
39.950,1.54
39.964,1.54
39.977,1.54
